서울시 기준일,서울시 확진자,서울시 추가 확진,서울시 치료중,서울시 퇴원,서울시 추가 퇴원,서울시 사망,서울시 의심환자 전체,서울시 의심환자 검사중,서울시 의심환자 검사결과(음성),전국 기준일,전국 확진,전국 추가 확진,전국 치료중,전국 퇴원,전국 사망,전국 의심환자 전체,전국 의심환자 검사중,전국 의심환자 검사결과(음성),자가격리자 해외입국자 감시중,자가격리자 해외입국자 감시해제,자가격리자 접촉자 감시중,자가격리자 접촉자 감시해제,확인중 확진자,서울시 당일사망자,전국 당일 사망자
2022040300,2901742,42109,0,,,3713,,,,2022040300,13874216,234301,0,,17235,,,,,,,,0,47,306
2022040200,2859633,48673,0,,,3666,,,,2022040200,13639915,264103,0,,16929,,,,,,,,0,58,339
2022040100,2810973,51717,0,,,3608,,,,2022040100,13375818,280273,0,,16590,,,,,,,,0,45,360
2022033100,2759294,60131,0,,,3563,,,,2022033100,13095631,320743,0,,16230,,,,,,,,0,49,375
2022033000,2699163,81824,0,,,3514,,,,2022033000,12774956,424641,0,,15855,,,,,,,,0,61,432
2022032900,2617360,66079,0,,,3454,,,,2022032900,12350428,347554,0,,15423,,,,,,,,0,42,237
2022032800,2551327,34190,0,,,3412,,,,2022032800,12003054,187213,0,,15186,,,,,,,,0,40,287
2022032700,2517137,59151,0,,,3372,,,,2022032700,11815841,318130,0,,14899,,,,,,,,0,29,282
2022032600,2457986,64026,0,,,3343,,,,2022032600,11497711,335531,0,,14617,,,,,,,,0,36,323
2022032500,2393995,66943,0,,,3307,,,,2022032500,11162232,339514,0,,14294,,,,,,,,0,59,393
2022032400,2327080,77770,0,,,3248,,,,2022032400,10822836,395598,0,,13902,,,,,,,,0,61,470
2022032300,2249310,101133,0,,,3187,,,,2022032300,10427247,490881,0,,13432,,,,,,,,0,43,291
2022032200,2148186,65033,0,,,3144,,,,2022032200,9936540,353980,0,,13141,,,,,,,,0,46,384
2022032100,2083188,41078,0,,,3098,,,,2022032100,9582815,209169,0,,12757,,,,,,,,0,39,329
2022032000,2042110,65870,0,,,3059,,,,2022032000,9373646,334708,0,,12428,,,,,,,,0,44,327
2022031900,2038438,82132,0,,,3015,,,,2022031900,9038938,381454,0,,12101,,,,,,,,0,47,319
2022031800,1894113,81997,0,,,2968,,,,2022031800,8657609,407017,0,,11782,,,,,,,,0,41,301
2022031700,1812116,128375,0,,,2927,,,,2022031700,8250592,621266,0,,11484,,,,,,,,0,67,429
2022031600,1683745,81395,0,,,2860,,,,2022031600,7629275,400741,0,,11052,,,,,,,,0,26,164
2022031500,1602354,66067,1225081,374439,0,2834,,,,2022031500,7228550,362338,5468389,1749273,10888,,,,,,,,0,42,0
2022031400,1536292,56807,1159061,374439,0,2792,,,,2022031400,6866222,309790,5106354,1749273,10595,,,,,,,,0,24,0
2022031300,1479502,67814,1102295,374439,0,2768,,,,2022031300,6556453,350190,4796785,1749273,10395,,,,,,,,0,29,0
2022031200,1411694,80437,1034516,374439,20838,2739,,,,2022031200,6206277,383665,4446860,1749273,10144,,,,,,,,0,46,0
2022031100,1331263,56603,974969,353601,0,2693,,,,2022031100,5822626,282987,4254654,1558097,9875,,,,,,,,0,32,0
2022031000,1274661,66859,918399,353601,0,2661,,,,2022031000,5539650,327549,4029342,1500662,9646,,,,,,,,0,31,0
2022030900,1207803,74222,851572,353601,9143,2630,,,,2022030900,5212118,342446,3702016,1500662,9440,,,,,,,,0,23,0
2022030800,1133589,37484,786524,344458,17185,2607,,,,2022030800,4869691,202721,3426322,1434083,9286,,,,,,,,0,25,0
2022030700,1096106,39558,766251,327273,0,2582,,,,2022030700,4666977,210716,3350336,1307545,9096,,,,,,,,0,23,0
2022030600,1056548,49450,726716,327273,0,2559,,,,2022030600,4456264,243628,3139762,1307545,8957,,,,,,,,0,26,0
2022030500,1007099,53193,677293,327273,6054,2533,,,,2022030500,4212652,254327,2896311,1307545,8796,,,,,,,,0,31,0
2022030400,953906,59269,630185,321219,6969,2502,,,,2022030400,3958326,266853,2678332,1271414,8580,,,,,,,,0,34,0
2022030300,894637,43675,577919,314250,10661,2468,,,,2022030300,3691488,198803,2453100,1229994,8394,,,,,,,,0,18,0
2022030200,850962,46933,544923,303589,0,2450,,,,2022030200,3492686,219241,2317448,1166972,8266,,,,,,,,0,18,0
2022030100,804029,27885,498008,303589,11429,2432,,,,2022030100,3273449,138993,2098307,1166972,8170,,,,,,,,0,26,0
2022022800,776144,27973,481578,292160,0,2406,,,,2022022800,3134456,139626,2069129,1057269,8058,,,,,,,,0,36,0
2022022700,748173,35351,453643,292160,0,2370,,,,2022022700,2994841,163566,1929628,1057269,7944,,,,,,,,0,,
2022022600,712822,36829,418299,292160,4187,2363,,,,2022022600,2831283,166209,1766119,1057269,7895,,,,,,,,0,,
2022022500,675993,35614,385677,287973,3244,2343,,,,2022022500,2665077,165890,1626910,1030384,7783,,,,,,,,0,,
2022022400,640379,37172,353319,284729,3373,2331,,,,2022022400,2499188,170016,1498820,992679,7689,,,,,,,,0,,
2022022300,603209,41467,319533,281356,6425,2320,,,,2022022300,2329182,171452,1352051,969524,7607,,,,,,,,0,,
2022022200,561744,21807,284506,274931,9078,2307,,,,2022022200,2157734,99573,1213335,936891,7508,,,,,,,,0,,
2022022100,539938,20018,267846,269795,9078,2297,,,,2022022100,2058184,95362,1145606,905128,7450,,,,,,,,0,,
2022022000,519923,22102,249992,267644,9078,2287,,,,2022022000,1962837,104829,1063143,892289,7405,,,,,,,,0,,
2022021900,497821,23193,232332,263206,9078,2283,,,,2022021900,1858009,102211,980960,869695,7354,,,,,,,,0,,
2022021800,474628,25651,214285,258071,9078,2272,,,,2022021800,1755806,109831,896155,852368,7283,,,,,,,,0,,
2022021700,448977,19689,190836,255877,9078,2264,,,,2022021700,1645978,93135,797507,841233,7238,,,,,,,,0,,
2022021600,429289,18879,174289,252743,9078,2257,,,,2022021600,1552851,90443,719873,825776,7202,,,,,,,,0,,
2022021500,410410,12453,158289,249872,9078,2249,,,,2022021500,1462421,57177,652253,803005,7163,,,,,,,,0,,
2022021400,397957,11599,148010,247705,9078,2242,,,,2022021400,1405246,54619,606037,792107,7102,,,,,,,,0,,
2022021300,386358,11824,137213,246908,9078,2237,,,,2022021300,1350630,56431,563829,779720,7081,,,,,,,,0,,
2022021200,374534,13198,128546,243761,9078,2227,,,,2022021200,1294205,54941,516487,770673,7045,,,,,,,,0,,
2022021100,361336,11531,118679,240433,9078,2224,,,,2022021100,1239287,53926,477581,754694,7012,,,,,,,,0,,
2022021000,349805,11875,109359,238229,9078,2217,,,,2022021000,1185361,54122,443050,735348,6963,,,,,,,,0,,
2022020900,337930,11682,102058,233660,9078,2212,,,,2022020900,1131248,49567,404678,719627,6943,,,,,,,,0,,
2022020800,326253,5910,90964,233080,9078,2209,,,,2022020800,1081681,36719,399700,675059,6922,,,,,,,,0,,
2022020700,320343,6888,94136,224002,1958,2205,,,,2022020700,1044963,35286,376974,661103,6886,,,,,,,,0,,
2022020600,313462,7821,89215,222044,1554,2203,,,,2022020600,1009688,38691,348194,654621,6873,,,,,,,,0,,
2022020500,305641,8598,82952,220490,1467,2199,,,,2022020500,971018,36362,315365,648795,6858,,,,,,,,0,,
2022020400,297043,6160,75826,219023,2017,2194,,,,2022020400,934656,27443,285775,642045,6836,,,,,,,,0,,
2022020300,290883,5218,71686,217006,1205,2191,,,,2022020300,907214,22907,263242,637160,6812,,,,,,,,0,,
2022020200,285665,4209,67679,215801,756,2185,,,,2022020200,884310,20270,244463,633060,6787,,,,,,,,0,,
2022020100,281456,4131,64229,215045,528,2182,,,,2022020100,864042,18343,227783,629487,6772,,,,,,,,0,,
2022013100,277325,4193,61226,213919,528,2180,,,,2022013100,845709,17085,214196,624758,6755,,,,,,,,0,,
2022013000,273132,4185,57562,213391,800,2179,,,,2022013000,828637,17532,199933,621972,6732,,,,,,,,0,,
2022012900,268947,4199,54179,212591,1409,2177,,,,2022012900,811122,17542,185849,618561,6712,,,,,,,,0,,
2022012800,264748,3991,51397,211182,1567,2169,,,,2022012800,793582,16096,172192,614712,6678,,,,,,,,0,,
2022012700,260757,3429,48974,209615,1259,2168,,,,2022012700,777497,14518,160103,610740,6654,,,,,,,,0,,
2022012600,257330,3178,46810,208356,1430,2164,,,,2022012600,762983,13012,149084,607279,6620,,,,,,,,0,,
2022012500,254160,1724,45079,206926,925,2155,,,,2022012500,749979,8571,139125,604266,6588,,,,,,,,0,,
2022012400,252437,1679,44292,205997,925,2148,,,,2022012400,741413,7513,132725,602123,6565,,,,,,,,0,,
2022012300,250758,1694,43148,205470,925,2140,,,,2022012300,733902,7630,131717,595645,6540,,,,,,,,0,,
2022012200,249065,1591,44370,202560,925,2135,,,,2022012200,726274,7009,124100,595645,6529,,,,,,,,0,,
2022012100,247475,1552,42895,202458,925,2122,,,,2022012100,719269,6769,118745,594023,6501,,,,,,,,0,,
2022012000,245925,1362,43979,199829,925,2117,,,,2022012000,712503,6603,116255,589768,6480,,,,,,,,0,,
2022011900,244565,1231,42720,199738,925,2107,,,,2022011900,705902,5805,110919,588531,6452,,,,,,,,0,,
2022011800,243337,763,43126,198148,925,2063,,,,2022011800,700102,4072,108051,585673,6378,,,,,,,,0,,
2022011700,242574,790,42525,197998,925,2051,,,,2022011700,696032,3859,105162,584537,6333,,,,,,,,0,,
2022011600,241784,925,42215,197525,925,2044,,,,2022011600,692174,4194,103197,582667,6310,,,,,,,,0,,
2022011500,240862,912,42090,196739,925,2033,,,,2022011500,687984,4423,101039,580664,6281,,,,,,,,0,,
2022011400,239950,939,43579,194347,925,2024,,,,2022011400,683566,4542,100389,576918,6259,,,,,,,,0,,
2022011300,239014,978,42659,194346,925,2009,,,,2022011300,679030,4167,97057,575763,6210,,,,,,,,0,,
2022011200,238039,1093,44726,191317,925,1996,,,,2022011200,674868,4388,97283,571419,6166,,,,,,,,0,,
2022011100,236946,755,43651,191317,925,1978,,,,2022011100,670483,3097,94609,569760,6114,,,,,,,,0,,
2022011000,236192,781,44160,190067,925,1965,,,,2022011000,667390,3007,94811,566508,6071,,,,,,,,0,,
2022010900,235415,966,44060,189400,925,1955,,,,2022010900,664391,3376,94034,564320,6037,,,,,,,,0,,
2022010800,234449,994,44443,188072,925,1934,,,,2022010800,661015,3510,105541,549488,5986,,,,,,,,0,,
2022010700,233457,1038,44353,187191,925,1913,,,,2022010700,657508,3717,102088,549488,5932,,,,,,,,0,,
2022010600,232419,1208,45603,184918,925,1898,,,,2022010600,653792,4126,102441,545464,5887,,,,,,,,0,,
2022010500,231213,1412,45905,183420,925,1888,,,,2022010500,649669,4444,101837,541994,5838,,,,,,,,0,,
2022010400,229801,938,47231,180705,925,1865,,,,2022010400,645226,3024,102402,537043,5781,,,,,,,,0,,
2022010300,228867,993,48539,178481,925,1847,,,,2022010300,642207,3129,115515,520962,5730,,,,,,,,0,,
2022010200,227879,1183,47559,178481,925,1839,,,,2022010200,639083,3833,112427,520962,5694,,,,,,,,0,,
2022010100,226698,1464,47537,177348,925,1813,,,,2022010100,635253,4416,111908,517720,5625,,,,,,,,0,,
2021123100,225235,1670,47895,175554,925,1786,,,,2021123100,630838,4875,111297,513978,5563,,,,,,,,0,,
2021123000,223567,1722,47918,173898,925,1751,,,,2021123000,625967,5037,110555,509957,5455,,,,,,,,0,,
2021122900,221847,1915,48238,171880,925,1729,,,,2021122900,620938,5409,110086,505470,5382,,,,,,,,0,,
2021122800,219934,1290,48472,169741,925,1721,,,,2021122800,615532,3865,109913,500273,5346,,,,,,,,0,,
2021122700,218646,1496,48374,168574,925,1698,,,,2021122700,611670,4207,109432,496938,5300,,,,,,,,0,,
2021122600,217150,1917,47820,167649,1433,1681,,,,2021122600,607463,5419,108013,494205,5245,,,,,,,,0,,
2021122500,215233,2123,48049,165521,1433,1663,,,,2021122500,602045,5842,106926,489943,5176,,,,,,,,0,,
2021122400,213114,2346,47411,164088,1179,1615,,,,2021122400,596209,6233,105417,485721,5071,,,,,,,,0,,
2021122300,210768,2720,48540,160630,1179,1598,,,,2021122300,589978,6919,115908,469055,5015,,,,,,,,0,,
2021122200,208048,2805,49585,156894,1179,1569,,,,2021122200,583065,7456,114758,463401,4906,,,,,,,,0,,
2021122100,205249,1994,48436,155276,1179,1537,,,,2021122100,575615,5202,111159,459628,4828,,,,,,,,0,,
2021122000,203255,1908,48246,153488,1179,1521,,,,2021122000,570414,5318,109512,456126,4776,,,,,,,,0,,
2021121900,201347,2320,46849,152995,1179,1503,,,,2021121900,565098,6236,106350,454026,4722,,,,,,,,0,,
2021121800,199028,2794,45569,151980,1179,1479,,,,2021121800,558864,7314,102883,451337,4644,,,,,,,,0,,
2021121700,196234,2846,43972,150801,2203,1461,,,,2021121700,551551,7435,98151,448809,4591,,,,,,,,0,,
2021121600,193389,3057,43353,148598,456,1438,,,,2021121600,544117,7622,94629,444970,4518,,,,,,,,0,,
2021121500,190332,3166,40772,148142,1879,1418,,,,2021121500,536495,7850,89746,442293,4456,,,,,,,,0,,
2021121400,187169,2062,39511,146263,624,1395,,,,2021121400,528652,5567,88724,435541,4387,,,,,,,,0,,
2021121300,185108,2550,38113,145639,692,1356,,,,2021121300,523088,5817,85231,433564,4293,,,,,,,,0,,
2021121200,182558,2528,36271,144947,998,1340,,,,2021121200,512976,6689,77117,431606,4253,,,,,,,,0,,
2021121100,180031,2835,34754,143949,1337,1328,,,,2021121100,510583,6977,77117,429256,4210,,,,,,,,0,,
2021121000,177196,2800,33280,142612,837,1304,,,,2021121000,503606,7022,73035,426441,4130,,,,,,,,0,,
2021120900,174396,2790,31341,141775,2021,1280,,,,2021120900,496584,7102,68287,424220,4077,,,,,,,,0,,
2021120800,171606,2901,30589,139754,1126,1263,,,,2021120800,489484,7175,71724,413740,4020,,,,,,,,0,,
2021120700,168705,2120,28838,138628,1090,1239,,,,2021120700,482310,4954,66995,411358,3957,,,,,,,,0,,
2021120600,166586,1408,27834,137538,900,1214,,,,2021120600,477358,4325,64424,409041,3893,,,,,,,,0,,
2021120500,165178,2032,27347,136638,488,1193,,,,2021120500,473034,5128,62007,407175,3852,,,,,,,,0,,
2021120400,163146,2273,25818,136150,1064,1178,,,,2021120400,467907,5352,58555,405543,3809,,,,,,,,0,,
2021120300,160873,2099,24639,135086,1889,1148,,,,2021120300,462555,4944,55397,403419,3739,,,,,,,,0,,
2021120200,158774,2268,24441,133197,1330,1136,,,,2021120200,457612,5266,53322,400585,3705,,,,,,,,0,,
2021120100,156507,2222,23527,131867,1299,1113,,,,2021120100,452350,5123,50368,398323,3659,,,,,,,,0,,
2021113000,154286,1186,22618,130568,1264,1100,,,,2021113000,447230,3032,47536,396070,3624,,,,,,,,0,,
2021112900,153100,1393,22712,129304,510,1084,,,,2021112900,444200,3309,47003,393617,3580,,,,,,,,0,,
2021112800,151711,1676,21845,128794,565,1072,,,,2021112800,440896,3928,45037,392311,3548,,,,,,,,0,,
2021112700,150035,1888,20760,128229,1568,1046,,,,2021112700,436968,4068,43335,390141,3492,,,,,,,,0,,
2021112600,148147,1742,20461,126661,933,1025,,,,2021112600,432901,3901,45910,383551,3440,,,,,,,,0,,
2021112500,146406,1760,19674,125728,760,1004,,,,2021112500,429002,3938,43750,381851,3401,,,,,,,,0,,
2021112400,144647,1735,18685,124968,1020,994,,,,2021112400,425065,4116,41325,380377,3363,,,,,,,,0,,
2021112300,142913,1165,17992,123948,1017,973,,,,2021112300,420950,2699,39061,378561,3328,,,,,,,,0,,
2021112200,141748,1278,17857,122931,332,960,,,,2021112200,418252,2827,38248,376706,3298,,,,,,,,0,,
2021112100,140470,1320,16919,122599,684,952,,,,2021112100,415425,3120,36396,375755,3274,,,,,,,,0,,
